category,contents,language,lectureLink,lectureName,lecturer,level,numOfLectures,price,rating,siteIdx,subCategory,thumbnail,totalDuration,type
,"Introduction to using the State ADT with ReduxDefine Discrete State Transitions using the State ADTCombine State Dependent Transactions with the State ADTTransition a Stateful ADT with Outside InputCompose Simple State ADT Transitions into One Complex TransactionRead and Transform Values from a State ADT¡¯s StateTransition State based on Existing State using the State ADTCombine Multiple State ADT Instances with the Same InputGenerate Randomness Using the State ADTUse a Pure RNG with the State ADT to Select an Element from StateMultiply Two Arrays over a Function in JavaScriptDraw Items from One JavaScript Array to Another using a Pair ADTRandomly Pull an Item from an Array with the State ADTPull Many Random Numbers in a Single State ADT TransactionAdapt Redux Actions/Reducers for Use with the State ADTCreate State ADT Based ReducersCombine Multiple State ADT Based Redux ReducersInitialize Redux Application State Using The State ADTDebug a Functional JavaScript composeK Flow Create a Redux Store for Use with a State ADT Based Reducer
Connect State ADT Based Redux Actions to a React ApplicationCreate Redux Middleware to Dispatch Multiple ActionsCreate Redux Middleware to Dispatch Actions with the Async ADTDispatch Multiple Asynchronous Redux Actions with ArgumentsExtend State ADT Based Transitions after React/Redux IntegrationDispatch a Single State ADT Based Redux Action",en,https://egghead.io/courses/redux-and-the-state-adt,Redux and the State ADT,Ian Hofmann-Hicks,6,26,-1,4.5,8,"Redux,JavaScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/267/thumb/EGH_ReduxStateADT_Final.png,98,on
,Restrict null and undefined via Non-Nullable-Types in TypeScriptUnderstand TypeScript¡¯s Control Flow Based Type AnalysisDefine Custom Type Guard Functions in TypeScriptMake Properties and Index Signatures Readonly in TypeScriptRepresent Non-Primitive Types with TypeScript¡¯s object TypeUse TypeScript¡¯s never Type for Exhaustiveness CheckingOverload a Function with TypeScript¡¯s Overload SignaturesCollect Related Strings in a String Enum in TypeScriptSpecify Exact Values with TypeScript¡¯s Literal TypesModel Alternatives with Discriminated Union Types in TypeScriptInfer Types for Rest and Spread Properties in TypeScriptQuery Properties with keyof and Lookup Types in TypeScriptTransform Existing Types Using Mapped Types in TypeScript,en,https://egghead.io/courses/advanced-static-types-in-typescript,Advanced Static Types in TypeScript,Marius Schulz,6,13,-1,4.7,8,TypeScript,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/137/thumb/EGH_AdvancedTS-edit.png,67,on
,Configure Recompose to Build React Components from RxJS StreamsPass a React Prop to a Stream in RxJSStream a React Component from an Ajax Request with RxJSHandle React Events as Streams with RxJS and RecomposeMerge RxJS Button Event Streams to Build a React Counter ComponentStream Props to React Children with RxJSStream Props to Multiple Children with React's Children.map  and RxJSCreate Stream Behaviors to Push Props in React Components with mapPropsStreamCompose Streams of React Props with Recompose¡¯s compose and RxJSMake Reusable React Props Streams with LensesRefactor React Render Props to Streaming Props with RxJS and Recompose,en,https://egghead.io/courses/build-react-components-from-streams-with-rxjs-and-recompose,Build React Components from Streams with RxJS and Recompose,John Lindquist,6,11,-1,4.6,8,"React,Recompose,RxJS",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/159/thumb/EGH_RxJSStreams_1000.png,24,on
,Course Overview: Using WebAssembly with RustSetup Rust for WebAssemblyLoad a WebAssembly Function Written in Rust and Invoke it from JavaScriptPass a JavaScript Function to WebAssembly and Invoke it from RustSet up wasm-bindgen for easy Rust/JavaScript InteroperabilityCreate a New Rust/Webpack Project using the rust-webpack TemplateDebug a WebAssembly Module Written in Rust using console.logAccess WebAssembly Memory Directly from JavaScriptUse the js-sys Crate to Invoke Global APIs Available in Any JavaScript EnvironmentCreate and Publish a NPM Package Containing Rust Generated WebAssembly using wasm-packRun WebAssembly in Node.js using the node-loader,en,https://egghead.io/courses/using-webassembly-with-rust,Using WebAssembly with Rust,Nik Graf,6,11,-1,4.1,8,Rust,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/218/thumb/EGH_WARust_Tank_Final.png,25,on
,Course Introduction: Safer JavaScript with the Maybe typeUnderstand the Maybe Data TypeCreate a Maybe with a `safe` Utility FunctionUnwrap Values from a MaybeSafely Access Object Properties with `prop`Safely Access Nested Object Properties with `propPath`Flatten Nested Maybes with `chain`Recover from a Nothing with the `alt` methodRecover from a Nothing with the `coalesce` MethodCompose Functions for Reusability with the Maybe TypeApply a function in a Maybe context to Maybe inputsMake your own functions safer by lifting them into a Maybe context,en,https://egghead.io/courses/safer-javascript-with-the-maybe-type,Safer JavaScript with the Maybe Type,Andy Van Slaars,6,12,-1,4.4,8,JavaScript,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/176/thumb/EGH_MaybeJS_Final.png,50,on
,Intro to Offline-First Progressive Web Apps in Vue.jsAdd a Web App Manifest to Create a Progressive Web ApplicationAdd Meta Tags for Other Browsers on a PWACache Static Assets with Service Workers using sw-precacheIntegrate Service Worker Generation into Webpack's Build with SW-PrecacheRegister a Service Worker in ProductionHot Reload Static Files by Clearing Service Worker Cache while DevelopingUse a no-op Service Worker in DevelopmentShow Notifications when a Service Worker is Installed or UpdatedCache External Resources during Runtime with sw-precacheCache Data from TCP/IP Connections with IndexedDBLazy load Images using Intersection Observer APICheck Online Status by using the NavigatorOnLine APILazy Load a Route by using the Dynamic Import in Vue.jsAudit your App with Chrome DevtoolsOptimize Assets Delivery using preload and prefetch,en,https://egghead.io/courses/offline-first-progressive-web-apps-pwa-in-vue-js,Offline-First Progressive Web Apps (PWA) in Vue.js,Alex Jover Morales,6,16,-1,4.5,8,Vue.js,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/154/thumb/offline_first.png,62,on
,Simplify Vue Components with vue-class-componentDefine Props on a Vue Class with vue-property-decoratorPlace Content in Components with Vue SlotsCreate Layouts with Named Vue SlotsPass Props Between Components with Vue Slot ScopePass Props to Vue Functional TemplatesControl Template Contents with Vue's Render FunctionAvoid Semantic HTML Names for Vue ComponentsWrite Vue Functional Components InlinePass Vue Render Functions as Props for Powerful PatternsSwitch Between Vue Components with Dynamic ComponentsLoad Vue Async ComponentsHandle Errors and Loading with Vue Async Components,en,https://egghead.io/courses/advanced-fine-grained-control-of-vue-js-components,Advanced Fine-Grained Control of Vue.js Components,John Lindquist,6,13,-1,4.5,8,Vue.js,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/180/thumb/EGH_AdvancedVue.png,33,on
,Model Simple Data in a Graph For Use in Neo4JCreate Nodes and Relationships in Neo4J with CypherRead Nodes and Relationships in Neo4J with CypherUpdate Nodes and Relationships in Neo4J with CypherDelete Nodes and Relationships in Neo4J with CypherUse neo4j-graphql-js to Create a Simple APIExplicitly Model Schema Relationships with the @relation Directive in neo4j-graphql-jsCreate Data in Neo4J Through a GraphQL APICreate Custom GraphQL Mutations with the @cypher Directive in neo4j-graphql-jsBuild Complex Schema Relationships with the @cypher Directive in neo4j-graphql-js,en,https://egghead.io/courses/build-a-neo4j-graphql-api,Build a Neo4J & GraphQL API,Matt Ross,6,10,-1,3.8,8,"Neo4j,GraphQL",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/260/thumb/EGH_GraphQL_Neo4j_Final.png,17,on
,"Describe Your Application Domain Using mobx-state-tree(MST) ModelsAttach Behavior to mobx-state-tree Models Using ActionsTest mobx-state-tree Models by Recording Snapshots or PatchesDerive Information from Models Using ViewsRender mobx-state-tree Models in ReactBuild Forms with React to Edit mobx-state-tree ModelsRemove Model Instances from the TreeCreate an Entry Form to Add Models to the State TreeStore Store in Local StorageRestore the Model Tree State using Hot Module Reloading when Model Definitions ChangeMore mobx-state-tree Types: map, literal, union, and enumerationDefining Asynchronous Processes Using FlowCreate Relationships in your Data with mobx-state-tree Using References and IdentifiersLoading Data from the ServerUse Volatile State and Lifecycle Methods to Manage Private StateAutomatically Send Changes to the Server by Using onSnapshotCreate Dynamic Types and use Type Composition to Extract Common Functionality",en,https://egghead.io/courses/manage-application-state-with-mobx-state-tree,Manage Application State with Mobx-state-tree,Michel Weststrate,6,17,-1,4.7,8,"React,MobX",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/169/thumb/EGH_MobxStateTree.png,79,on
,Course Overview: React Native Navigation for Mobile ApplicationsSetup a StackNavigator as a Modal in React NavigationUse the React Native Modal Component with React NavigationCreate an Authentication Flow with React NavigationOpen a Modal from Tab Bar in React NavigationOverride Default Transitions in React Native with StackNavigator's transitionConfig ObjectBuild Fine-grained Screen Transitions with a Custom React Navigation InterpolatorReplace a Screen with React Navigation,en,https://egghead.io/courses/react-navigation-for-native-mobile-applications,React Navigation for Native Mobile Applications,Spencer Carli,6,8,-1,4.3,8,React Native,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/194/thumb/EGH_ReactMobileNav_Final.png,21,on
,Course Introduction: Testing with Puppeteer and JestSetup and Install Dependencies for Testing with Google's PuppeteerTest HTML Content on a Webpage with PuppeteerReplicate User Activity with Faker and PuppeteerWork with Document Cookies in Tests with PuppeteerCheck for Console Logs and Exceptions with PuppeteerSave Screenshots of Applications with PuppeteerHandle Page Requests in Tests with Puppeteer Visual Differing Tests with Puppeteer and PixelMatch,en,https://egghead.io/courses/end-to-end-testing-with-google-s-puppeteer-and-jest,End to End Testing with Google's Puppeteer and Jest,Tyler Clark,6,9,-1,4.3,8,"Puppeteer,Jest,JavaScript",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/186/thumb/EGH_GooglePuppeteer_Final.png,34,on
,"Angular Material Components Course Overview Install and Configure a Project with Angular MaterialUse the Angular Material Sidenav ComponentCreate an Extended Header Using Angular Material ToolbarsUtilize Material Design Icons for App Icons and ButtonsManage User Input with Angular Material InputsManage Loading with Angular Material Progress Bars and SpinnersCreate Tabbed Interfaces using Angular Material TabsManage Date Selection with the Angular Material Datepicker
 Manage Notifications with the Angular Material SnackbarManage Application Dialogs with the Angular Material Dialog ComponentManage Tabular Data with the Angular Material Datatable ComponentCreate and Manage Themes with Angular Material Theming",en,https://egghead.io/courses/structure-angular-apps-with-angular-material-components,Structure Angular Apps with Angular Material Components,Brian Troncone,6,13,-1,4.4,8,Angular,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/150/thumb/EGH_Angular_Material_Structure.png,43,on
,Course Overview: Advanced React Component PatternsBuild a Toggle ComponentWrite Compound ComponentsMake Compound React Components FlexibleValidate Compound Component Context ConsumersPrevent Unnecessary Rerenders of Compound Components using React ContextUse Render Props with ReactUse Prop Collections with Render PropsUse Prop Getters with Render PropsUse Component State InitializersImplement Component State ReducersImprove the usability of Component State Reducers with state change typesMake Controlled React Components with Control PropsSupport Control Props for all stateSupport a state change handler for all control propsImprove the usability of Control Props with state change typesImplement the Provider Pattern with React ContextImplement a Higher Order Component,en,https://egghead.io/courses/advanced-react-component-patterns,React Class Component Patterns,Kent C. Dodds,6,18,-1,4.5,8,React,https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/166/thumb/EGH_ReactAdvPatterns2_Final.png,56,on
,Bootstrap a React Application with Yarn & Create React AppRender a React UI with JSXRender in React Based on a Global State ObjectRefactor JSX in React to Stateless Functional ComponentsCreate a Redux-Style Reducer FunctionCreate a Redux StoreRender React UI Based on State Changes with Subscribe in ReduxKeep UI and State Synchronized Using Controlled Components in React with ReduxMake Dispatching Redux Actions More Reliable With Action CreatorsCreate Redux Dispatch Functions From Action Creators with bindActionCreatorsConnect Redux to a React Application with react-reduxHandle Actions in Redux with mapDispatchToPropsUse mapDispatchToProps Shorthand Syntax in ReduxConnect Redux to Individual React Components For More Efficient RenderingSetup a Mock API Server with the json-server npm moduleDispatch Asynchronous Actions with Redux Thunk MiddlewareSave New Records on The Server with Redux Thunk and FetchConfigure and Use Redux Dev ToolsCreate a React Component to Display Status MessagesUse Multiple Reducers in Redux with combineReducersRespond to a Single Redux Action in Multiple ReducersUpdate Existing Records on The Server with Redux Thunk and FetchDelete Existing Records on The Server with Redux Thunk and FetchAdd React Router to a Redux ApplicationFilter State Data in Redux with a Selector Function and React RouterConfigure a React & Redux Application For Production Deployment and Deploy to Now,en,https://egghead.io/courses/build-a-react-app-with-redux,Build A React App With Redux,Andy Van Slaars,6,26,-1,4.7,8,"React,Redux",https://d2eip9sf3oo6c2.cloudfront.net/series/square_covers/000/000/135/thumb/EGH_ReactRedux_Final.png,111,on
